ID,SituacaoRua
6255,Acolhidos
6256,Acolhidos
6257,Acolhidos
6258,Acolhidos
6259,Acolhidos
6260,Acolhidos
6261,Acolhidos
6262,Acolhidos
6263,Acolhidos
6264,Acolhidos
6265,Acolhidos
6266,Acolhidos
6267,Acolhidos
6268,Acolhidos
6269,Acolhidos
6270,Acolhidos
6271,Acolhidos
6272,Acolhidos
6273,Acolhidos
6274,Acolhidos
6275,Acolhidos
6276,Acolhidos
6277,Acolhidos
6278,Acolhidos
6279,Acolhidos
6280,Acolhidos
6281,Acolhidos
6282,Acolhidos
6283,Acolhidos
6284,Acolhidos
6285,Acolhidos
6286,Acolhidos
6287,Acolhidos
6288,Acolhidos
6289,Acolhidos
6290,Acolhidos
6291,Acolhidos
6292,Acolhidos
6293,Acolhidos
6294,Acolhidos
6295,Acolhidos
6296,Acolhidos
6297,Acolhidos
6298,Acolhidos
6299,Acolhidos
6300,Acolhidos
6301,Acolhidos
6302,Acolhidos
6303,Acolhidos
6304,Acolhidos
6305,Acolhidos
6306,Acolhidos
6307,Acolhidos
6308,Acolhidos
6309,Acolhidos
6310,Acolhidos
6311,Acolhidos
6312,Acolhidos
6313,Acolhidos
6314,Acolhidos
6315,Acolhidos
6316,Acolhidos
6317,Acolhidos
6318,Acolhidos
6319,Acolhidos
6320,Acolhidos
6321,Acolhidos
6322,Acolhidos
6323,Acolhidos
6324,Acolhidos
6325,Acolhidos
6326,Acolhidos
6327,Acolhidos
6328,Acolhidos
6329,Acolhidos
6330,Acolhidos
6331,Acolhidos
6332,Acolhidos
6333,Acolhidos
6334,Acolhidos
6335,Acolhidos
6336,Acolhidos
6337,Acolhidos
6338,Acolhidos
6339,Acolhidos
6340,Acolhidos
6341,Acolhidos
6342,Acolhidos
6343,Acolhidos
6344,Acolhidos
6345,Acolhidos
6346,Acolhidos
6347,Acolhidos
6348,Acolhidos
6349,Acolhidos
6350,Acolhidos
6351,Acolhidos
6352,Acolhidos
6353,Acolhidos
6354,Acolhidos
6355,Acolhidos
6356,Acolhidos
6357,Acolhidos
6358,Acolhidos
6359,Acolhidos
6360,Acolhidos
6361,Acolhidos
6362,Acolhidos
6363,Acolhidos
6364,Acolhidos
6365,Acolhidos
6366,Acolhidos
6367,Acolhidos
6368,Acolhidos
6369,Acolhidos
6370,Acolhidos
6371,Acolhidos
6372,Acolhidos
6373,Acolhidos
6374,Acolhidos
6375,Acolhidos
6376,Acolhidos
6377,Acolhidos
6378,Acolhidos
6379,Acolhidos
6380,Acolhidos
6381,Acolhidos
6382,Acolhidos
6383,Acolhidos
6384,Acolhidos
6385,Acolhidos
6386,Acolhidos
6387,Acolhidos
6388,Acolhidos
6389,Acolhidos
6390,Acolhidos
6391,Acolhidos
6392,Acolhidos
6393,Acolhidos
6394,Acolhidos
6395,Acolhidos
6396,Acolhidos
6397,Acolhidos
6398,Acolhidos
6399,Acolhidos
6400,Acolhidos
6401,Acolhidos
6402,Acolhidos
6403,Acolhidos
6404,Acolhidos
6405,Acolhidos
6406,Acolhidos
6407,Acolhidos
6408,Acolhidos
6409,Acolhidos
6410,Acolhidos
6411,Acolhidos
6412,Acolhidos
6413,Acolhidos
6414,Acolhidos
6415,Acolhidos
6416,Acolhidos
6417,Acolhidos
6418,Acolhidos
6419,Acolhidos
6420,Acolhidos
6421,Acolhidos
6422,Acolhidos
6423,Acolhidos
6424,Acolhidos
6425,Acolhidos
6426,Acolhidos
6427,Acolhidos
6428,Acolhidos
6429,Acolhidos
6430,Acolhidos
6431,Acolhidos
6432,Acolhidos
6433,Acolhidos
6434,Acolhidos
6435,Acolhidos
6436,Acolhidos
6437,Acolhidos
6438,Acolhidos
6439,Acolhidos
6440,Acolhidos
6441,Acolhidos
6442,Acolhidos
6443,Acolhidos
6444,Acolhidos
6445,Acolhidos
6446,Acolhidos
6447,Acolhidos
6448,Acolhidos
6449,Acolhidos
6450,Acolhidos
6451,Acolhidos
6452,Acolhidos
6453,Acolhidos
6454,Acolhidos
6455,Acolhidos
6456,Acolhidos
6457,Acolhidos
6458,Acolhidos
6459,Acolhidos
6460,Acolhidos
6461,Acolhidos
6462,Acolhidos
6463,Acolhidos
6464,Acolhidos
6465,Acolhidos
6466,Acolhidos
6467,Acolhidos
6468,Acolhidos
6469,Acolhidos
6470,Acolhidos
6471,Acolhidos
6472,Acolhidos
6473,Acolhidos
6474,Acolhidos
6475,Acolhidos
6476,Acolhidos
6477,Acolhidos
6478,Acolhidos
6479,Acolhidos
6480,Acolhidos
6481,Acolhidos
6482,Acolhidos
6483,Acolhidos
6484,Acolhidos
6485,Acolhidos
6486,Acolhidos
6487,Acolhidos
6488,Acolhidos
6489,Acolhidos
6490,Acolhidos
6491,Acolhidos
6492,Acolhidos
6493,Acolhidos
6494,Acolhidos
6495,Acolhidos
6496,Acolhidos
6497,Acolhidos
6498,Acolhidos
6499,Acolhidos
6500,Acolhidos
6501,Acolhidos
6502,Acolhidos
6503,Acolhidos
6504,Acolhidos
6505,Acolhidos
6506,Acolhidos
6507,Acolhidos
6508,Acolhidos
6509,Acolhidos
6510,Acolhidos
6511,Acolhidos
6512,Acolhidos
6513,Acolhidos
6514,Acolhidos
6515,Acolhidos
6516,Acolhidos
6517,Acolhidos
6518,Acolhidos
6519,Acolhidos
6520,Acolhidos
6521,Acolhidos
6522,Acolhidos
6523,Acolhidos
6524,Acolhidos
6525,Acolhidos
6526,Acolhidos
6527,Acolhidos
6528,Acolhidos
6529,Acolhidos
6530,Acolhidos
6531,Acolhidos
6532,Acolhidos
6533,Acolhidos
6534,Acolhidos
6535,Acolhidos
6536,Acolhidos
6537,Acolhidos
6538,Acolhidos
6539,Acolhidos
6540,Acolhidos
6541,Acolhidos
6542,Acolhidos
6543,Acolhidos
6544,Acolhidos
6545,Acolhidos
6546,Acolhidos
6547,Acolhidos
6548,Acolhidos
6549,Acolhidos
6550,Acolhidos
6551,Acolhidos
6552,Acolhidos
6553,Acolhidos
6554,Acolhidos
6555,Acolhidos
6556,Acolhidos
6557,Acolhidos
6558,Acolhidos
6559,Acolhidos
6560,Acolhidos
6561,Acolhidos
6562,Acolhidos
6563,Acolhidos
6564,Acolhidos
6565,Acolhidos
6566,Acolhidos
6567,Acolhidos
6568,Acolhidos
6569,Acolhidos
6570,Acolhidos
6571,Acolhidos
6572,Acolhidos
6573,Acolhidos
6574,Acolhidos
6575,Acolhidos
6576,Acolhidos
6577,Acolhidos
6578,Acolhidos
6579,Acolhidos
6580,Acolhidos
6581,Acolhidos
6582,Acolhidos
6583,Acolhidos
6584,Acolhidos
6585,Acolhidos
6586,Acolhidos
6587,Acolhidos
6588,Acolhidos
6589,Acolhidos
6590,Acolhidos
6591,Acolhidos
6592,Acolhidos
6593,Acolhidos
6594,Acolhidos
6595,Acolhidos
6596,Acolhidos
6597,Acolhidos
6598,Acolhidos
6599,Acolhidos
6600,Acolhidos
6601,Acolhidos
6602,Acolhidos
6603,Acolhidos
6604,Acolhidos
6605,Acolhidos
6606,Acolhidos
6607,Acolhidos
6608,Acolhidos
6609,Acolhidos
6610,Acolhidos
6611,Acolhidos
6612,Acolhidos
6613,Acolhidos
6614,Acolhidos
6615,Acolhidos
6616,Acolhidos
6617,Acolhidos
6618,Acolhidos
6619,Acolhidos
6620,Acolhidos
6621,Acolhidos
6622,Acolhidos
6623,Acolhidos
6624,Acolhidos
6625,Acolhidos
6626,Acolhidos
6627,Acolhidos
6628,Acolhidos
6629,Acolhidos
6630,Acolhidos
6631,Acolhidos
6632,Acolhidos
6633,Acolhidos
6634,Acolhidos
6635,Acolhidos
6636,Acolhidos
6637,Acolhidos
6638,Acolhidos
6639,Acolhidos
6640,Acolhidos
6641,Acolhidos
6642,Acolhidos
6643,Acolhidos
6644,Acolhidos
6645,Acolhidos
6646,Acolhidos
6647,Acolhidos
6648,Acolhidos
6649,Acolhidos
6650,Acolhidos
6651,Acolhidos
6652,Acolhidos
6653,Acolhidos
6654,Acolhidos
6655,Acolhidos
6656,Acolhidos
6657,Acolhidos
6658,Acolhidos
6659,Acolhidos
6660,Acolhidos
6661,Acolhidos
6662,Acolhidos
6663,Acolhidos
6664,Acolhidos
6665,Acolhidos
6666,Acolhidos
6667,Acolhidos
6668,Acolhidos
6669,Acolhidos
6670,Acolhidos
6671,Acolhidos
6672,Acolhidos
6673,Acolhidos
6674,Acolhidos
6675,Acolhidos
6676,Acolhidos
6677,Acolhidos
6678,Acolhidos
6679,Acolhidos
6680,Acolhidos
6681,Acolhidos
6682,Acolhidos
6683,Acolhidos
6684,Acolhidos
6685,Acolhidos
6686,Acolhidos
6687,Acolhidos
6688,Acolhidos
6689,Acolhidos
6690,Acolhidos
6691,Acolhidos
6692,Acolhidos
6693,Acolhidos
6694,Acolhidos
6695,Acolhidos
6696,Acolhidos
6697,Acolhidos
6698,Acolhidos
6699,Acolhidos
6700,Acolhidos
6701,Acolhidos
6702,Acolhidos
6703,Acolhidos
6704,Acolhidos
6705,Acolhidos
6706,Acolhidos
6707,Acolhidos
6708,Acolhidos
6709,Acolhidos
6710,Acolhidos
6711,Acolhidos
6712,Acolhidos
6713,Acolhidos
6714,Acolhidos
6715,Acolhidos
6716,Acolhidos
6717,Acolhidos
6718,Acolhidos
6719,Acolhidos
6720,Acolhidos
6721,Acolhidos
6722,Acolhidos
6723,Acolhidos
6724,Acolhidos
6725,Acolhidos
6726,Acolhidos
6727,Acolhidos
6728,Acolhidos
6729,Acolhidos
6730,Acolhidos
6731,Acolhidos
6732,Acolhidos
6733,Acolhidos
6734,Acolhidos
6735,Acolhidos
6736,Acolhidos
6737,Acolhidos
6738,Acolhidos
6739,Acolhidos
6740,Acolhidos
6741,Acolhidos
6742,Acolhidos
6743,Acolhidos
6744,Acolhidos
6745,Acolhidos
6746,Acolhidos
6747,Acolhidos
6748,Acolhidos
6749,Acolhidos
6750,Acolhidos
6751,Acolhidos
6752,Acolhidos
6753,Acolhidos
6754,Acolhidos
6755,Acolhidos
6756,Acolhidos
6757,Acolhidos
6758,Acolhidos
6759,Acolhidos
6760,Acolhidos
6761,Acolhidos
6762,Acolhidos
6763,Acolhidos
6764,Acolhidos
6765,Acolhidos
6766,Acolhidos
6767,Acolhidos
6768,Acolhidos
6769,Acolhidos
6770,Acolhidos
6771,Acolhidos
6772,Acolhidos
6773,Acolhidos
6774,Acolhidos
6775,Acolhidos
6776,Acolhidos
6777,Acolhidos
6778,Acolhidos
6779,Acolhidos
6780,Acolhidos
6781,Acolhidos
6782,Acolhidos
6783,Acolhidos
6784,Acolhidos
6785,Acolhidos
6786,Acolhidos
6787,Acolhidos
6788,Acolhidos
6789,Acolhidos
6790,Acolhidos
6791,Acolhidos
6792,Acolhidos
6793,Acolhidos
6794,Acolhidos
6795,Acolhidos
6796,Acolhidos
6797,Acolhidos
6798,Acolhidos
6799,Acolhidos
6800,Acolhidos
6801,Acolhidos
6802,Acolhidos
6803,Acolhidos
6804,Acolhidos
6805,Acolhidos
6806,Acolhidos
6807,Acolhidos
6808,Acolhidos
6809,Acolhidos
6810,Acolhidos
6811,Acolhidos
6812,Acolhidos
6813,Acolhidos
6814,Acolhidos
6815,Acolhidos
6816,Acolhidos
6817,Acolhidos
6818,Acolhidos
6819,Acolhidos
6820,Acolhidos
6821,Acolhidos
6822,Acolhidos
6823,Acolhidos
6824,Acolhidos
6825,Acolhidos
6826,Acolhidos
6827,Acolhidos
6828,Acolhidos
6829,Acolhidos
6830,Acolhidos
6831,Acolhidos
6832,Acolhidos
6833,Acolhidos
6834,Acolhidos
6835,Acolhidos
6836,Acolhidos
6837,Acolhidos
6838,Acolhidos
6839,Acolhidos
6840,Acolhidos
6841,Acolhidos
6842,Acolhidos
6843,Acolhidos
6844,Acolhidos
6845,Acolhidos
6846,Acolhidos
6847,Acolhidos
6848,Acolhidos
6849,Acolhidos
6850,Acolhidos
6851,Acolhidos
6852,Acolhidos
6853,Acolhidos
6854,Acolhidos
6855,Acolhidos
6856,Acolhidos
6857,Acolhidos
6858,Acolhidos
6859,Acolhidos
6860,Acolhidos
6861,Acolhidos
6862,Acolhidos
6863,Acolhidos
6864,Acolhidos
6865,Acolhidos
6866,Acolhidos
6867,Acolhidos
6868,Acolhidos
6869,Acolhidos
6870,Acolhidos
6871,Acolhidos
6872,Acolhidos
6873,Acolhidos
6874,Acolhidos
6875,Acolhidos
6876,Acolhidos
6877,Acolhidos
6878,Acolhidos
6879,Acolhidos
6880,Acolhidos
6881,Acolhidos
6882,Acolhidos
6883,Acolhidos
6884,Acolhidos
6885,Acolhidos
6886,Acolhidos
6887,Acolhidos
6888,Acolhidos
6889,Acolhidos
6890,Acolhidos
6891,Acolhidos
6892,Acolhidos
6893,Acolhidos
6894,Acolhidos
6895,Acolhidos
6896,Acolhidos
6897,Acolhidos
6898,Acolhidos
6899,Acolhidos
6900,Acolhidos
6901,Acolhidos
6902,Acolhidos
6903,Acolhidos
6904,Acolhidos
6905,Acolhidos
6906,Acolhidos
6907,Acolhidos
6908,Acolhidos
6909,Acolhidos
6910,Acolhidos
6911,Acolhidos
6912,Acolhidos
6913,Acolhidos
6914,Acolhidos
6915,Acolhidos
6916,Acolhidos
6917,Acolhidos
6918,Acolhidos
6919,Acolhidos
6920,Acolhidos
6921,Acolhidos
6922,Acolhidos
6923,Acolhidos
6924,Acolhidos
6925,Acolhidos
6926,Acolhidos
6927,Acolhidos
6928,Acolhidos
6929,Acolhidos
6930,Acolhidos
6931,Acolhidos
6932,Acolhidos
6933,Acolhidos
6934,Acolhidos
6935,Acolhidos
6936,Acolhidos
6937,Acolhidos
6938,Acolhidos
6939,Acolhidos
6940,Acolhidos
6941,Acolhidos
6942,Acolhidos
6943,Acolhidos
6944,Acolhidos
6945,Acolhidos
6946,Acolhidos
6947,Acolhidos
6948,Acolhidos
6949,Acolhidos
6950,Acolhidos
6951,Acolhidos
6952,Acolhidos
6953,Acolhidos
6954,Acolhidos
6955,Acolhidos
6956,Acolhidos
6957,Acolhidos
6958,Acolhidos
6959,Acolhidos
6960,Acolhidos
6961,Acolhidos
6962,Acolhidos
6963,Acolhidos
6964,Acolhidos
6965,Acolhidos
6966,Acolhidos
6967,Acolhidos
6968,Acolhidos
6969,Acolhidos
6970,Acolhidos
6971,Acolhidos
6972,Rua
6973,Rua
6974,Rua
6975,Rua
6976,Rua
6977,Rua
6978,Rua
6979,Rua
6980,Rua
6981,Rua
6982,Rua
6983,Rua
6984,Rua
6985,Rua
6986,Rua
6987,Rua
6988,Rua
6989,Rua
6990,Rua
6991,Rua
6992,Rua
6993,Rua
6994,Rua
6995,Rua
6996,Rua
6997,Rua
6998,Rua
6999,Rua
7000,Rua
7001,Rua
7002,Rua
7003,Rua
7004,Rua
7005,Rua
7006,Acolhidos
7007,Acolhidos
7008,Acolhidos
7009,Acolhidos
7010,Acolhidos
7011,Acolhidos
7012,Acolhidos
7013,Acolhidos
7014,Acolhidos
7015,Acolhidos
7016,Acolhidos
7017,Acolhidos
7018,Acolhidos
7019,Acolhidos
7020,Acolhidos
7021,Acolhidos
7022,Acolhidos
7023,Acolhidos
7024,Acolhidos
7025,Acolhidos
7026,Acolhidos
7027,Acolhidos
7028,Acolhidos
7029,Acolhidos
7030,Acolhidos
7031,Acolhidos
7032,Acolhidos
7033,Acolhidos
7034,Acolhidos
7035,Acolhidos
7036,Acolhidos
7037,Acolhidos
7038,Acolhidos
7039,Acolhidos
7040,Acolhidos
7041,Acolhidos
7042,Acolhidos
7043,Acolhidos
7044,Acolhidos
7045,Acolhidos
7046,Acolhidos
7047,Acolhidos
7048,Acolhidos
7049,Acolhidos
7050,Acolhidos
7051,Acolhidos
7052,Acolhidos
7053,Acolhidos
7054,Acolhidos
7055,Acolhidos
7056,Acolhidos
7057,Acolhidos
7058,Acolhidos
7059,Acolhidos
7060,Acolhidos
7061,Acolhidos
7062,Acolhidos
7063,Acolhidos
7064,Acolhidos
7065,Acolhidos
7066,Acolhidos
7067,Acolhidos
7068,Acolhidos
7069,Acolhidos
7070,Acolhidos
7071,Acolhidos
7072,Acolhidos
7073,Acolhidos
7074,Acolhidos
7075,Acolhidos
7076,Acolhidos
7077,Acolhidos
7078,Acolhidos
7079,Acolhidos
7080,Acolhidos
7081,Acolhidos
7082,Acolhidos
7083,Acolhidos
7084,Acolhidos
7085,Acolhidos
7086,Acolhidos
7087,Acolhidos
7088,Acolhidos
7089,Acolhidos
7090,Acolhidos
7091,Acolhidos
7092,Acolhidos
7093,Acolhidos
7094,Acolhidos
7095,Acolhidos
7096,Acolhidos
7097,Acolhidos
7098,Acolhidos
7099,Acolhidos
7100,Acolhidos
7101,Acolhidos
7102,Acolhidos
7103,Acolhidos
7104,Acolhidos
7105,Acolhidos
7106,Acolhidos
7107,Acolhidos
7108,Acolhidos
7109,Acolhidos
7110,Acolhidos
7111,Acolhidos
7112,Acolhidos
7113,Acolhidos
7114,Acolhidos
7115,Acolhidos
7116,Acolhidos
7117,Acolhidos
7118,Acolhidos
7119,Acolhidos
7120,Acolhidos
7121,Acolhidos
7122,Acolhidos
7123,Acolhidos
7124,Acolhidos
7125,Acolhidos
7126,Acolhidos
7127,Acolhidos
7128,Acolhidos
7129,Acolhidos
7130,Acolhidos
7131,Acolhidos
7132,Acolhidos
7133,Acolhidos
7134,Acolhidos
7135,Acolhidos
7136,Acolhidos
7137,Acolhidos
7138,Acolhidos
7139,Acolhidos
7140,Acolhidos
7141,Acolhidos
7142,Acolhidos
7143,Acolhidos
7144,Acolhidos
7145,Acolhidos
7146,Acolhidos
7147,Acolhidos
7148,Acolhidos
7149,Acolhidos
7150,Acolhidos
7151,Acolhidos
7152,Acolhidos
7153,Acolhidos
7154,Acolhidos
7155,Acolhidos
7156,Acolhidos
7157,Acolhidos
7158,Acolhidos
7159,Acolhidos
7160,Acolhidos
7161,Acolhidos
7162,Acolhidos
7163,Acolhidos
7164,Acolhidos
7165,Acolhidos
7166,Acolhidos
7167,Acolhidos
7168,Acolhidos
7169,Acolhidos
7170,Acolhidos
7171,Acolhidos
7172,Acolhidos
7173,Acolhidos
7174,Acolhidos
7175,Acolhidos
7176,Acolhidos
7177,Acolhidos
7178,Acolhidos
7179,Acolhidos
7180,Acolhidos
7181,Acolhidos
7182,Acolhidos
7183,Acolhidos
7184,Acolhidos
7185,Acolhidos
7186,Acolhidos
7187,Acolhidos
7188,Acolhidos
7189,Acolhidos
7190,Acolhidos
7191,Acolhidos
7192,Acolhidos
7193,Acolhidos
7194,Acolhidos
7195,Acolhidos
7196,Acolhidos
7197,Acolhidos
7198,Acolhidos
7199,Acolhidos
7200,Acolhidos
7201,Acolhidos
7202,Acolhidos
7203,Acolhidos
7204,Acolhidos
7205,Acolhidos
7206,Acolhidos
7207,Acolhidos
7208,Acolhidos
7209,Acolhidos
7210,Acolhidos
7211,Acolhidos
7212,Acolhidos
7213,Acolhidos
7214,Acolhidos
7215,Acolhidos
7216,Acolhidos
7217,Acolhidos
7218,Acolhidos
7219,Acolhidos
7220,Acolhidos
7221,Acolhidos
7222,Acolhidos
7223,Acolhidos
7224,Acolhidos
7225,Acolhidos
7226,Acolhidos
7227,Acolhidos
7228,Acolhidos
7229,Acolhidos
7230,Acolhidos
7231,Acolhidos
7232,Acolhidos
7233,Acolhidos
7234,Acolhidos
7235,Acolhidos
7236,Acolhidos
7237,Acolhidos
7238,Acolhidos
7239,Acolhidos
7240,Acolhidos
7241,Acolhidos
7242,Acolhidos
7243,Acolhidos
7244,Acolhidos
7245,Acolhidos
7246,Acolhidos
7247,Acolhidos
7248,Acolhidos
7249,Acolhidos
7250,Acolhidos
7251,Acolhidos
7252,Acolhidos
7253,Acolhidos
7254,Acolhidos
7255,Acolhidos
7256,Acolhidos
7257,Acolhidos
7258,Acolhidos
7259,Acolhidos
7260,Acolhidos
7261,Acolhidos
7262,Acolhidos
7263,Acolhidos
7264,Acolhidos
7265,Acolhidos
7266,Acolhidos
7267,Acolhidos
7268,Acolhidos
7269,Acolhidos
7270,Acolhidos
7271,Acolhidos
